date,hour,lng,year,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
2018-03-13,,,,,150,,55.2,0.0014703720041170415,4.352211686823353,10.0,46.0
,10,22.4,2017,,,,,0.0014703720041170415,3.6397906319861852,10.0,55.0
,11,24.6,2017,,,,,0.0014703720041170415,4.00391694890296,10.0,50.0
,,,2017,,110,,55.8,0.0014703720041170415,3.07959629826807,10.0,65.0
,14,,,,110,,56.3,0.0014703720041170415,4.766848279585726,10.0,42.0
,11,21.3,,24603,,,,0.0014703720041170415,3.1277379988219702,10.0,64.0
2016-06-14,13,,,,30,,,0.0014703720041170415,3.1277379988219702,10.0,64.0
,,23.4,2018,,,,55.9,0.0014703720041170415,4.65595709780044,10.0,43.0
2017-09-19,13,,,,,,55.5,0.0014703720041170415,4.00391694890296,10.0,50.0
,,,2016,,60,,55.5,0.0014703720041170415,4.170808177489815,10.0,48.0
,,,2017,,110,,56.3,0.0014703720041170415,4.766848279585726,10.0,42.0
,,,2017,,40,,55.9,0.0014703720041170415,3.336352034555539,10.0,60.0
,,24.3,2016,,,,55.5,0.0014703720041170415,3.925379900156204,10.0,51.0
,,,2017,,60,,55.5,0.0014703720041170415,4.170808177489815,10.0,48.0
,,24.3,2017,,,,55.5,0.0014703720041170415,4.00391694890296,10.0,50.0
2017-11-14,,,,,110,,56.3,0.0014703720041170415,4.766848279585726,10.0,42.0
2017-09-19,,,,,60,,55.5,0.0014703720041170415,4.170808177489815,10.0,48.0
2017-09-19,,24.3,,,,,55.5,0.0014703720041170415,4.00391694890296,10.0,50.0
2016-06-30,09,,,,,,55.8,0.0014703720041170415,4.259580107589207,10.0,47.0
2016-06-30,09,25.5,,,,,,0.0014703720041170415,3.707221431415217,10.0,54.0
2017-11-14,14,,,,110,,,0.0014703720041170415,4.766848279585726,10.0,42.0
,,25.0,2018,,170,,,0.0014703720041170415,3.281633598953291,10.0,61.0
,13,,,,30,,55.9,0.0014703720041170415,3.1277379988219702,10.0,64.0
,,24.7,,,70,,55.2,0.0014703720041170415,3.707221431415217,10.0,54.0
,13,,,,60,,55.5,0.0014703720041170415,4.170808177489815,10.0,48.0
,13,24.3,,,,,55.5,0.0014703720041170415,4.00391694890296,10.0,50.0
,14,21.4,,,,,,0.0016174092045287457,3.9328240058910158,11.0,56.0
,,23.4,,,140,,,0.0016174092045287457,3.495663557519227,11.0,63.0
2016-06-14,,,,,100,,,0.0016174092045287457,3.863798671937576,11.0,57.0
2015-07-21,,22.1,,,,,,0.0016174092045287457,3.495663557519227,11.0,63.0
2017-03-27,,,,,,,54.7,0.0016174092045287457,3.3880548317661723,11.0,65.0
2018-04-11,,23.7,,,,,,0.0016174092045287457,3.0165836140980895,11.0,73.0
2018-03-13,,25.4,,,150,,,0.0016174092045287457,5.244305351006383,11.0,42.0
2016-06-14,10,,,,110,,,0.0016174092045287457,4.404957290132548,11.0,50.0
2018-04-18,09,24.1,,,,,,0.0016174092045287457,5.005854197349043,11.0,44.0
2015-08-26,,,,24603,,,56.1,0.0016174092045287457,3.441018501472754,11.0,64.0
,09,25.0,,,,,54.9,0.0016174092045287457,3.0585031091474395,11.0,72.0
,10,22.1,2017,,,,,0.0016174092045287457,3.552071357309136,11.0,62.0
,14,23.7,,,,,54.9,0.0016174092045287457,3.0165836140980895,11.0,73.0
2017-06-19,10,22.1,,,,,,0.0016174092045287457,3.552071357309136,11.0,62.0
,,23.7,2018,,,,54.9,0.0016174092045287457,3.0165836140980895,11.0,73.0
,,22.9,2015,,140,,,0.0016174092045287457,3.863798671937576,11.0,57.0
2015-12-15,,,,,140,,55.6,0.0016174092045287457,3.552071357309136,11.0,62.0
,12,25.0,,,170,,,0.0016174092045287457,3.286870507550612,11.0,67.0
,,23.9,2017,,,,55.9,0.0016174092045287457,3.61032859315773,11.0,61.0
2017-01-04,09,25.0,,,,,,0.0016174092045287457,3.0585031091474395,11.0,72.0
,09,24.1,,,,,55.0,0.0016174092045287457,5.005854197349043,11.0,44.0
2018-03-13,14,,,,150,,,0.0016174092045287457,4.235473547071486,11.0,52.0
,14,23.7,2018,,,,,0.0016174092045287457,3.0165836140980895,11.0,73.0
,,,2015,,60,,55.8,0.0016174092045287457,3.3880548317661723,11.0,65.0
,10,25.1,,,,,54.6,0.0016174092045287457,3.3880548317661723,11.0,65.0
,11,22.1,2015,,,,,0.0016174092045287457,3.670527736867943,11.0,60.0
,,24.5,,24603,,,56.1,0.0016174092045287457,5.953214186203877,11.0,37.0
,,22.9,2016,,,,56.0,0.0016174092045287457,3.863798671937576,11.0,57.0
2017-01-04,,,,,120,,54.9,0.0016174092045287457,4.788137926618429,11.0,46.0
,13,25.4,,,,,55.5,0.0016174092045287457,3.670527736867943,11.0,60.0
,,,2015,,140,,55.6,0.0016174092045287457,3.1459351988217965,11.0,70.0
2018-07-27,,,,,160,,,0.00176444640494045,4.142959452664299,12.0,58.0
2018-01-24,,24.7,,,,,,0.00176444640494045,3.4822058701095764,12.0,69.0
,,21.3,,,,,55.7,0.00176444640494045,3.1202346041055717,12.0,77.0
2018-03-15,,24.6,,,,,,0.00176444640494045,4.806115775519222,12.0,50.0
2018-01-30,,,,,,,55.6,0.00176444640494045,3.4822058701095764,12.0,69.0
2016-09-06,13,,,,,,,0.00176444640494045,3.080208935268591,12.0,78.0
,12,23.2,,,,,54.9,0.00176444640494045,4.142959452664299,12.0,58.0
2018-03-15,12,,,,,,55.8,0.00176444640494045,3.291303216121163,12.0,73.0
2018-04-18,09,,,,,,55.0,0.00176444640494045,3.696604235358102,12.0,65.0
,16,,,24603,,,55.9,0.00176444640494045,3.1202346041055717,12.0,77.0
,13,,,,90,,56.0,0.00176444640494045,3.3370403103058868,12.0,72.0
,16,,2017,,20,,,0.00176444640494045,3.1202346041055717,12.0,77.0
,11,26.2,,,160,,,0.00176444640494045,3.384065773340885,12.0,71.0
2017-09-19,11,,,,100,,,0.00176444640494045,3.203487995286493,12.0,75.0
,13,25.2,,,90,,,0.00176444640494045,3.203487995286493,12.0,75.0
2018-02-22,,23.5,,,,,54.8,0.00176444640494045,4.711843553152591,12.0,51.0
2015-07-21,11,,,,20,,,0.00176444640494045,3.0411965745034317,12.0,79.0
2017-07-19,,25.2,,,90,,,0.00176444640494045,3.384065773340885,12.0,71.0
,,,2017,,120,,54.9,0.00176444640494045,4.215673961749269,12.0,57.0
,13,23.3,,,70,,,0.00176444640494045,3.16131358001721,12.0,76.0
,,,,24603,0,,55.9,0.00176444640494045,3.080208935268591,12.0,78.0
,07,25.2,2018,,,,,0.00176444640494045,3.6405682989863286,12.0,66.0
,11,,,,100,,55.4,0.00176444640494045,3.16131358001721,12.0,76.0
,,21.6,2017,,20,,,0.00176444640494045,5.224192587753847,12.0,46.0
,,23.5,2018,,,,54.8,0.00176444640494045,4.711843553152591,12.0,51.0
2016-03-07,14,,,24603,,,,0.00176444640494045,4.004801885402858,12.0,60.0
2017-07-19,13,,,,90,,,0.00176444640494045,3.291303216121163,12.0,73.0
,,24.3,,,,,54.6,0.001911483605352154,3.337384600274995,13.0,78.0
2017-06-20,,,,,,,55.3,0.001911483605352154,3.2137068319547204,13.0,81.0
2018-03-13,07,,,,,,,0.001911483605352154,3.0623834448334435,13.0,85.0
2016-09-15,,,,,110,,,0.001911483605352154,3.25390210665881,13.0,80.0
2016-06-15,,21.3,,,,,,0.001911483605352154,8.680264191710863,13.0,30.0
2018-02-13,,24.8,,,160,,,0.001911483605352154,3.098863189943037,13.0,84.0
,09,21.4,,,,,55.3,0.001911483605352154,3.25390210665881,13.0,80.0
2016-07-07,10,,,,80,,,0.001911483605352154,3.25390210665881,13.0,80.0
,12,,,,70,,56.2,0.001911483605352154,3.38075212942626,13.0,77.0
,10,,,,70,,55.9,0.001911483605352154,3.0623834448334435,13.0,85.0
,09,21.4,,,0,,,0.001911483605352154,3.25390210665881,13.0,80.0
,11,24.8,,,,,54.5,0.001911483605352154,3.0267520658891884,13.0,86.0
,11,,,,110,,55.6,0.001911483605352154,5.105249170970686,13.0,51.0
2017-07-19,,,,,90,,56.0,0.001911483605352154,3.174491929804389,13.0,82.0
,,21.3,,24603,,,55.6,0.001911483605352154,3.5178872891748556,13.0,74.0
2016-06-15,09,21.4,,,,,,0.001911483605352154,3.25390210665881,13.0,80.0
2018-02-13,11,24.8,,,,,,0.001911483605352154,3.0267520658891884,13.0,86.0
,11,,,,160,,54.6,0.001911483605352154,3.425260909344664,13.0,76.0
,,24.8,2018,,,,54.5,0.001911483605352154,3.0267520658891884,13.0,86.0
,10,23.6,,,80,,,0.001911483605352154,3.719018856806129,13.0,70.0
,10,25.0,,,170,,,0.001911483605352154,3.2137068319547204,13.0,81.0
,14,21.1,,24603,,,,0.001911483605352154,3.2137068319547204,13.0,81.0
2018-02-13,,24.8,,,,,54.5,0.001911483605352154,3.0267520658891884,13.0,86.0
2018-01-24,12,,,,80,,,0.001911483605352154,3.772945436533354,13.0,69.0
,,23.6,,,80,,54.9,0.001911483605352154,3.719018856806129,13.0,70.0
,,25.2,,,170,,54.8,0.001911483605352154,4.199139373087232,13.0,62.0
,14,22.0,,,,,,0.0020585208057638583,4.522816389967537,14.0,62.0
2017-06-06,,,,,,,54.7,0.0020585208057638583,3.7385040027503567,14.0,75.0
,07,,,,,,54.8,0.0020585208057638583,3.8943609514922324,14.0,72.0
