date,lng,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
2018-01-30,,,,,55.1,0.0029433406916850625,3.015731209943678,4.0,133.0
,23.0,,,,55.1,0.0029433406916850625,3.315104754353329,4.0,121.0
,23.5,,,,55.1,0.0029433406916850625,11.14940549405494,4.0,36.0
2016-03-24,,,,,55.1,0.0029433406916850625,12.163256178016326,4.0,33.0
2016-04-21,25.5,,,,,0.0029433406916850625,5.651764461306585,4.0,71.0
2016-09-06,25.2,,,,,0.0029433406916850625,9.12170412613217,4.0,44.0
2017-03-27,,,,,54.5,0.0029433406916850625,6.369823698236982,4.0,63.0
2018-02-13,,,170,,,0.0029433406916850625,3.1834358343583435,4.0,126.0
,24.8,,,,55.8,0.0029433406916850625,5.496840721831875,4.0,73.0
2017-06-19,22.1,,,,,0.0029433406916850625,4.611816600924629,4.0,87.0
2016-04-19,23.2,,,,,0.0029433406916850625,3.3708704145864985,4.0,119.0
2016-03-24,,,,,55.8,0.0029433406916850625,3.1583461661388266,4.0,127.0
,,,180,,55.3,0.0029433406916850625,5.0791349432481665,4.0,79.0
2017-01-31,25.0,,,,,0.0029433406916850625,15.438773772353109,4.0,26.0
2017-09-29,,,170,,,0.0029433406916850625,3.015731209943678,4.0,133.0
2016-06-14,23.0,,,,,0.0029433406916850625,16.725584255842556,4.0,24.0
2017-10-19,24.0,,,,,0.0029433406916850625,8.724979945451627,4.0,46.0
2017-10-19,24.2,,,,,0.0029433406916850625,3.234829187001547,4.0,124.0
,,,180,,55.4,0.0029433406916850625,4.559376048305937,4.0,88.0
,26.2,,180,,,0.0029433406916850625,3.4882207604684745,4.0,115.0
2016-03-30,,,150,,,0.0029433406916850625,18.246360281784636,4.0,22.0
,25.4,,160,,54.8,0.0029433406916850625,6.80187628994934,4.0,59.0
2017-11-14,22.8,,,,56.2,0.0029433406916850625,4.834215089138843,4.0,83.0
2017-03-02,26.2,,160,,,0.0029433406916850625,3.820713407134072,4.0,105.0
2018-03-15,,,40,,56.2,0.0029433406916850625,33.45412054120541,4.0,12.0
2015-07-21,,24602,30,,,0.0029433406916850625,3.7492430251405313,4.0,107.0
2017-03-02,26.2,,,,55.7,0.0029433406916850625,4.314089592508829,4.0,93.0
2016-04-21,26.2,,160,,,0.0029433406916850625,4.26816361780639,4.0,94.0
2016-03-30,,,120,,55.0,0.0029433406916850625,3.4285425931182396,4.0,117.0
,25.3,,190,,54.7,0.0029433406916850625,3.518845083187674,4.0,114.0
,25.3,24602,190,,,0.0029433406916850625,3.3994621302145225,4.0,118.0
2018-02-22,,,110,,54.4,0.0029433406916850625,3.3427552275522756,4.0,120.0
,,,220,,,0.003679175864606328,3.195203642898136,5.0,157.0
2017-06-20,23.8,,,,,0.003679175864606328,9.843890288759521,5.0,51.0
,,,70,,55.9,0.003679175864606328,3.3223121093253254,5.0,151.0
,24.5,,70,,,0.003679175864606328,5.8361530005839715,5.0,86.0
2016-03-24,24.8,,,,,0.003679175864606328,6.196637306927804,5.0,81.0
,23.5,,140,,,0.003679175864606328,6.3536076884243595,5.0,79.0
,24.8,,,,54.5,0.003679175864606328,3.0586653817055156,5.0,164.0
2016-02-19,25.4,,,,,0.003679175864606328,5.904857068381267,5.0,85.0
2017-09-19,24.6,,,,,0.003679175864606328,3.533115234984501,5.0,142.0
2016-03-07,,,,,55.5,0.003679175864606328,5.8361530005839715,5.0,86.0
,22.6,,70,,,0.003679175864606328,4.252466014070049,5.0,118.0
2017-02-08,,,,,55.5,0.003679175864606328,11.9540866568193,5.0,42.0
2016-06-15,21.3,,,,,0.003679175864606328,16.737198424421464,5.0,30.0
2015-10-26,25.3,,,,,0.003679175864606328,13.570002794522736,5.0,37.0
2016-03-24,24.7,,,,,0.003679175864606328,12.245739813380409,5.0,41.0
2016-09-15,,,110,,,0.003679175864606328,6.274141432791728,5.0,80.0
2016-02-19,,,140,,,0.003679175864606328,7.4922286646531004,5.0,67.0
2017-09-19,,,,,55.6,0.003679175864606328,3.950848462996778,5.0,127.0
2016-06-15,,,,,55.6,0.003679175864606328,11.9540866568193,5.0,42.0
,,,100,,55.3,0.003679175864606328,3.300430498328539,5.0,152.0
2016-09-06,,,,,56.1,0.003679175864606328,4.690015047143113,5.0,107.0
,22.1,,30,,,0.003679175864606328,4.363496243015862,5.0,115.0
2017-10-24,,,100,,,0.003679175864606328,4.480474519940916,5.0,112.0
,23.1,,,,56.0,0.003679175864606328,5.396594717364717,5.0,93.0
2016-09-06,,,90,,,0.003679175864606328,3.8895377463272762,5.0,129.0
2017-02-08,,,,,55.4,0.003679175864606328,13.947049893320205,5.0,36.0
,23.6,,100,,,0.003679175864606328,3.2364797255443847,5.0,155.0
2016-03-24,,,,,55.4,0.003679175864606328,14.76768181423234,5.0,34.0
2016-09-06,,,80,,,0.003679175864606328,10.681982463308087,5.0,47.0
,24.2,,80,,,0.003679175864606328,4.146941416311633,5.0,121.0
2018-03-15,24.6,,,,,0.003679175864606328,10.040841949778434,5.0,50.0
2018-01-24,25.0,,,,,0.003679175864606328,3.1352243353028064,5.0,160.0
2018-01-24,24.7,,,,,0.003679175864606328,7.274955579817181,5.0,69.0
,,,180,,54.6,0.003679175864606328,4.252466014070049,5.0,118.0
2016-09-08,24.3,,,,,0.003679175864606328,26.42929332193112,5.0,19.0
2015-10-26,,,,,55.7,0.003679175864606328,10.040841949778434,5.0,50.0
,21.7,,,,55.7,0.003679175864606328,6.047231763093734,5.0,83.0
2018-03-13,,,120,,,0.003679175864606328,3.0774528549809244,5.0,163.0
,22.6,,,,56.2,0.003679175864606328,4.146941416311633,5.0,121.0
,24.5,,120,,,0.003679175864606328,4.046522847477009,5.0,124.0
2017-06-20,,,,,55.1,0.003679175864606328,12.245739813380409,5.0,41.0
2016-02-19,,,,,54.8,0.003679175864606328,15.21529922563896,5.0,33.0
2018-01-24,25.2,,,,,0.003679175864606328,6.3536076884243595,5.0,79.0
2016-06-30,25.5,,,,,0.003679175864606328,6.196637306927804,5.0,81.0
2017-10-24,21.6,,,,,0.003679175864606328,4.825410464719918,5.0,104.0
2018-02-13,25.1,,,,,0.003679175864606328,3.2364797255443847,5.0,155.0
2017-12-08,25.2,,,,,0.003679175864606328,3.195203642898136,5.0,157.0
2018-01-24,,,,,55.8,0.003679175864606328,5.227835733628754,5.0,96.0
,25.5,,,,55.3,0.003679175864606328,3.716505279282236,5.0,135.0
2016-06-30,,,,,55.8,0.003679175864606328,4.5620048341614075,5.0,110.0
2017-06-20,,,,,55.3,0.003679175864606328,6.196637306927804,5.0,81.0
,23.4,,,,55.3,0.003679175864606328,6.3536076884243595,5.0,79.0
2017-09-26,23.0,,,,,0.003679175864606328,3.1157279558152977,5.0,161.0
2018-02-13,24.8,,160,,,0.003679175864606328,5.975196947316593,5.0,84.0
2016-07-20,23.0,,60,,,0.003679175864606328,5.282904454637332,5.0,95.0
2017-03-02,,,160,,55.7,0.003679175864606328,6.692663712456918,5.0,75.0
,25.0,,170,,54.6,0.003679175864606328,3.0586653817055156,5.0,164.0
2018-02-13,,,160,,54.5,0.003679175864606328,3.4362163857469494,5.0,146.0
2017-10-24,,,110,,56.0,0.003679175864606328,3.195203642898136,5.0,157.0
2017-06-19,,,40,,55.1,0.003679175864606328,4.014121122599705,5.0,125.0
2018-04-11,23.0,,,,54.6,0.003679175864606328,3.2157093890845734,5.0,156.0
2018-02-22,23.5,,70,,,0.003679175864606328,3.689150881918499,5.0,136.0
,25.3,,170,,55.0,0.003679175864606328,8.655388886059187,5.0,58.0
,24.4,,80,,54.8,0.003679175864606328,3.7724481069734894,5.0,133.0
2017-02-08,24.7,,,,,0.004415011037527594,8.997319389747492,6.0,67.0
,25.3,,,,55.7,0.004415011037527594,9.568859324956886,6.0,63.0
2017-01-31,,,,,54.7,0.004415011037527594,3.5225684314259404,6.0,171.0
,,,110,,54.9,0.004415011037527594,5.528753636160215,6.0,109.0
,,,140,,54.2,0.004415011037527594,3.585550628233555,6.0,168.0
2017-10-19,,,70,,,0.004415011037527594,4.782212367578221,6.0,126.0
2017-06-20,,,110,,,0.004415011037527594,3.7650498891352546,6.0,160.0
2017-09-19,,,,,55.5,0.004415011037527594,5.579986860474665,6.0,108.0
2016-06-14,,,110,,,0.004415011037527594,4.496442399973525,6.0,134.0
,24.6,,,,55.5,0.004415011037527594,5.739541759053954,6.0,105.0
,24.5,,30,,,0.004415011037527594,18.84298780487805,6.0,32.0
,23.2,,,,56.0,0.004415011037527594,8.372197585612218,6.0,72.0
,23.0,,,,56.0,0.004415011037527594,4.213170421596143,6.0,143.0
,23.0,,100,,,0.004415011037527594,6.278039541759053,6.0,96.0
,24.7,,90,,,0.004415011037527594,6.849173553719008,6.0,88.0
2017-07-19,,,90,,,0.004415011037527594,3.291289544788145,6.0,183.0
,23.4,,100,,,0.004415011037527594,3.136802475979305,6.0,192.0
2016-09-08,,,80,,,0.004415011037527594,7.828260431364644,6.0,77.0
2016-03-30,,,80,,,0.004415011037527594,6.772166720645756,6.0,89.0
,24.6,,,,54.9,0.004415011037527594,3.8866461626493103,6.0,155.0
2016-07-19,22.5,,,,,0.004415011037527594,16.2960388326242,6.0,37.0
2018-01-24,,,,,54.8,0.004415011037527594,3.628803462185772,6.0,166.0
2017-02-27,,,,,54.8,0.004415011037527594,4.154996559369982,6.0,145.0
2017-10-19,,,,,55.9,0.004415011037527594,6.026740576496674,6.0,100.0
2015-12-16,,,,,56.2,0.004415011037527594,3.4223694819592825,6.0,176.0
,25.2,,,,56.1,0.004415011037527594,43.075388026607534,6.0,14.0
2018-01-30,24.1,,,,,0.004415011037527594,13.398176890859819,6.0,45.0
2017-02-27,26.0,,,,,0.004415011037527594,3.0884757518903863,6.0,195.0
,26.0,,,,55.0,0.004415011037527594,6.411709204132659,6.0,94.0
,,24603,30,,56.1,0.004415011037527594,4.634930922735801,6.0,130.0
2018-09-13,21.1,24603,,,,0.004415011037527594,4.016348854397635,6.0,150.0
,26.0,,150,,,0.0051508462104488595,4.186236439842209,7.0,168.0
,25.0,,,,54.7,0.0051508462104488595,4.479902385708362,7.0,157.0
2018-01-24,,,70,,,0.0051508462104488595,3.363997338693695,7.0,209.0
,23.2,,70,,,0.0051508462104488595,5.21080429541968,7.0,135.0
2017-10-25,,,30,,,0.0051508462104488595,3.4980938502752514,7.0,201.0
,,,10,,56.0,0.0051508462104488595,5.024519230769231,7.0,140.0
,24.5,,,,56.1,0.0051508462104488595,6.3962547068316296,7.0,110.0
2017-07-19,,,,,56.0,0.0051508462104488595,4.041704924165137,7.0,174.0
,25.2,,80,,,0.0051508462104488595,21.332929890622196,7.0,33.0
2017-09-19,,,100,,,0.0051508462104488595,6.83130349859252,7.0,103.0
2016-06-14,,,100,,,0.0051508462104488595,12.348463614657947,7.0,57.0
2017-02-27,,,,,55.4,0.0051508462104488595,7.329796905818541,7.0,96.0
,24.6,,,,56.2,0.0051508462104488595,4.508652897891063,7.0,156.0
,24.3,,,,54.6,0.0051508462104488595,9.022483310575026,7.0,78.0
2018-01-24,,,120,,,0.0051508462104488595,4.136925687434736,7.0,170.0
,,,130,,55.1,0.0051508462104488595,6.065146143644155,7.0,116.0
,24.8,,,,55.1,0.0051508462104488595,13.536313723258989,7.0,52.0
2018-09-13,,,0,,,0.0051508462104488595,3.2852783000608303,7.0,214.0
2017-07-19,25.2,,,,,0.0051508462104488595,6.514799747972824,7.0,108.0
,23.8,,,,55.1,0.0051508462104488595,5.134658575562562,7.0,137.0
2018-03-15,25.2,,,,,0.0051508462104488595,6.065146143644155,7.0,116.0
,24.8,,130,,,0.0051508462104488595,3.801079481848713,7.0,185.0
2017-02-27,,,,,55.0,0.0051508462104488595,3.0697462597865686,7.0,229.0
,24.1,,,,55.2,0.0051508462104488595,8.088587363123173,7.0,87.0
,25.5,,180,,,0.0051508462104488595,8.182700908215221,7.0,86.0
2017-10-25,21.3,,,,,0.0051508462104488595,5.289240112114605,7.0,133.0
2017-10-24,,,10,,,0.0051508462104488595,3.2101537380778686,7.0,219.0
2017-06-19,,,0,,55.3,0.0051508462104488595,3.0299843144256275,7.0,232.0
2016-07-19,,,70,,56.2,0.0051508462104488595,4.041704924165137,7.0,174.0
2018-03-13,25.4,,,,,0.005886681383370125,3.0331243104339203,8.0,265.0
2018-04-18,24.1,,,,,0.005886681383370125,5.027498149518875,8.0,160.0
2017-03-27,25.3,,,,,0.005886681383370125,3.6883314432394627,8.0,218.0
2017-09-19,,,110,,,0.005886681383370125,6.936726307460629,8.0,116.0
2016-06-14,21.3,,,,,0.005886681383370125,7.121044391895875,8.0,113.0
,22.5,,70,,,0.005886681383370125,4.145352430807268,8.0,194.0
2018-01-30,,,60,,,0.005886681383370125,6.237079625198676,8.0,129.0
2018-01-24,,,80,,,0.005886681383370125,5.156560192829623,8.0,156.0
2017-02-08,,,80,,,0.005886681383370125,4.676329333998933,8.0,172.0
2017-09-19,24.3,,,,,0.005886681383370125,5.123678143578477,8.0,157.0
2018-03-13,,,,,54.8,0.005886681383370125,8.653725237378923,8.0,93.0
,23.5,,,,54.8,0.005886681383370125,4.7037109180550685,8.0,171.0
2017-02-08,,,,,54.8,0.005886681383370125,9.35858020759816,8.0,86.0
2018-02-22,,,,,54.8,0.005886681383370125,4.347306299637906,8.0,185.0
2017-10-25,,,20,,,0.005886681383370125,3.9809455408901364,8.0,202.0
2017-10-24,,,0,,,0.005886681383370125,6.436855662472243,8.0,125.0
,,,190,,54.3,0.005886681383370125,3.1899004852372728,8.0,252.0
2017-02-08,25.2,,,,,0.005886681383370125,10.060917838638046,8.0,80.0
,,,170,,55.4,0.005886681383370125,9.468750816388733,8.0,85.0
,24.0,,,,55.8,0.005886681383370125,6.385722510074841,8.0,126.0
2017-06-19,21.4,,,,,0.005886681383370125,5.1898665265872355,8.0,155.0
2018-03-13,,,,,55.3,0.005886681383370125,3.3921677019991443,8.0,237.0
2018-03-13,,,,,55.0,0.005886681383370125,3.363731808764002,8.0,239.0
2017-02-27,,,150,,,0.005886681383370125,4.649264300047492,8.0,173.0
2016-03-30,,,,,55.2,0.005886681383370125,3.3921677019991443,8.0,237.0
,25.6,,180,,,0.005886681383370125,6.049320191670886,8.0,133.0
,26.2,,160,,55.7,0.005886681383370125,6.64984003278869,8.0,121.0
,21.3,,10,,,0.006622516556291391,5.087078651685393,9.0,178.0
,25.5,,110,,,0.006622516556291391,5.422594810379242,9.0,167.0
,24.1,,60,,,0.006622516556291391,3.453969465648855,9.0,262.0
,21.3,,,,55.6,0.006622516556291391,4.114636363636364,9.0,220.0
,,,140,,54.8,0.006622516556291391,3.077301587301587,9.0,294.0
,25.5,,120,,,0.006622516556291391,4.230186915887851,9.0,214.0
,22.1,,,,55.1,0.006622516556291391,4.8419251336898395,9.0,187.0
2017-02-27,,,170,,,0.006622516556291391,5.115856873822977,9.0,177.0
,25.5,,,,55.8,0.006622516556291391,5.521910569105692,9.0,164.0
,21.4,,,,55.3,0.006622516556291391,3.4019298245614036,9.0,266.0
,,,150,,55.0,0.006622516556291391,3.7399724517906336,9.0,242.0
2018-04-18,,,,,55.0,0.006622516556291391,4.8419251336898395,9.0,187.0
,25.6,,,,54.2,0.006622516556291391,3.5912962962962958,9.0,252.0
,,,10,,55.6,0.006622516556291391,4.691191709844559,9.0,193.0
,,,,,56.4,0.007358351729212656,4.5752072242064825,10.0,220.0
,,,70,,55.8,0.007358351729212656,3.946220148548671,10.0,255.0
,,,110,,55.8,0.007358351729212656,3.855332032525867,10.0,261.0
2017-09-19,,,60,,,0.007358351729212656,3.7404548598576395,10.0,269.0
,25.5,,,,54.8,0.007358351729212656,6.625326752760328,10.0,152.0
2017-02-27,25.5,,,,,0.007358351729212656,6.581975513209979,10.0,153.0
,25.2,,90,,,0.007358351729212656,3.6720631124433885,10.0,274.0
,25.5,,170,,,0.007358351729212656,3.7685287756501555,10.0,267.0
2018-01-24,,,,,55.2,0.007358351729212656,4.175891777834511,10.0,241.0
,24.8,,80,,55.2,0.007358351729212656,5.501747904742229,10.0,183.0
,24.3,,,,55.5,0.008094186902133923,5.0827423570086845,11.0,218.0
,,,60,,55.5,0.008094186902133923,5.80239874469837,11.0,191.0
,25.2,,,,56.0,0.008094186902133923,5.832980634077776,11.0,190.0
2016-03-07,,,,,56.0,0.008094186902133923,7.106049798371757,11.0,156.0
,25.5,,,,55.4,0.008094186902133923,8.463723469318413,11.0,131.0
,,,80,,56.1,0.008094186902133923,5.712544739820735,11.0,194.0
2018-03-13,25.5,,,,,0.008094186902133923,8.212704692823388,11.0,135.0
,24.1,,,,55.0,0.008094186902133923,3.4492128641023503,11.0,321.0
,,,180,,54.2,0.008094186902133923,5.379299789692028,11.0,206.0
,,,90,,56.0,0.008830022075055188,4.799059638703291,12.0,252.0
,,,150,,54.8,0.008830022075055188,3.089833047579446,12.0,391.0
2018-01-30,,,,,55.8,0.008830022075055188,3.265707578402456,12.0,370.0
,21.1,,20,,55.7,0.008830022075055188,4.818214890992822,12.0,251.0
2018-01-24,24.8,,,,,0.010301692420897719,3.734682638028363,14.0,378.0
,,,110,,55.6,0.010301692420897719,3.954982141555507,14.0,357.0
,22.9,,,,56.0,0.010301692420897719,3.2817878447306996,14.0,430.0
,,,80,,55.4,0.010301692420897719,3.826026334612788,14.0,369.0
,,,0,,56.0,0.011037527593818985,5.314771303258145,15.0,285.0
,24.7,,80,,,0.011037527593818985,5.390585282155567,15.0,281.0
,21.3,,,,55.9,0.011037527593818985,3.099270894320843,15.0,488.0
2017-10-24,21.1,,,,,0.011037527593818985,4.136081430523029,15.0,366.0
,23.2,,110,,,0.01177336276674025,4.218605709130994,16.0,383.0
,,,100,,55.7,0.012509197939661517,8.350632297831089,17.0,206.0
2017-10-25,,,,,55.9,0.012509197939661517,3.3522538072839048,17.0,512.0
,24.7,,,,55.4,0.013245033112582781,13.922024693888005,18.0,131.0
,21.1,,,,56.0,0.016188373804267846,4.785895653904552,22.0,466.0
,25.2,,,,54.8,0.01692420897718911,3.4008413829275757,23.0,685.0
,23.7,,,,,0.03532008830022075,3.641019574174664,48.0,1354.0
,,24601,,,,0.8646063281824872,12.834202988354674,1175.0,45187.0
,,,,DC-HSPA+,,1.0,Infinity,1359.0,74578.0
